year,id,authors,title,venue,paper_year
2001,0133900,M. Sherin & E. van Es,Effects of video club participation on teachersâ?? professional vision,Journal of Teacher Education,2009
2001,0133900,"M. Sherin, K. Linsenmeier, & E. van Es",Selecting video clips for teacher learning about student thinking,Journal of Teacher Education,2009
2001,0133900,M. G. Sherin & S. A. Han,Teacher learning in the context of a video club,Teaching and Teacher Education,2004
2001,0133900,"van Es, E. A.",Participants' roles in the context of a video club,Journal of the Learning Sciences,2009
2001,0133900,"van Es, E.A. & Sherin, M.G.","How different video club designs support teachers in ""learning to notice""",Journal of Computing in Teacher Education,2006
2001,0133900,"van Es, E.A. & Sherin, M.G.","How different video club designs support teachers in ""learning to notice""",Journal of Computing in Teacher Education,2006
2001,0133900,"L. Gomez, M. G. Sherin, J. Griesdorn, & L. Finn",Exploring the role of technology in pre-service teacher preparation, Journal of Teacher Education,2008
2001,0133900,M. G. Sherin & E. A. van Es,Learning to Notice as a focus for professional development,Classroom Leadership,2002
2001,0133900,M. G. Sherin & E. A. van Es,Learning to Notice as a focus for professional development,Classroom Leadership,2002
2001,0133900,"Sherin, M. G. & van Es. E. A.",A new lens on teaching: learning to notice,Mathematics Teaching in the Middle School.,2003
2001,0133900,A. Colestock & M. Sherin,Teachers' sense-making strategies while watching video of mathematics instruction,Journal of Technology and Teacher Education,2009
2001,0133900,E. A. van Es & M. G.  Sherin,"Learning to notice: Scaffolding new teachers' interpretations of classroom 
interactions.",Journal of Technology and Teacher Education,2002
2001,0133900,"K. Linsenmeier, & M. G. Sherin",Selecting video clips of student mathematical thinking,Teaching Children Mathematics,2009
2001,0133900,M. G. Sherin,Video volunteers,ENC Focus Review,2004
2001,0133900,"K. Linsenmeier, & M. G. Sherin","What?, Wow!, and Hmm?: Video clips that promote discussion of student math thinking",Journal of Mathematics Education Leadership,2007
2001,0133900,"Sherin, M. G., Russ, R., Sherin, B. L., & Colestock, A",Professional vision in action: An exploratory study,Issues in Teacher Education,2008
2001,0133923,"D'Souza, B. and Simpson, T. W.",A Genetic Algorithm Based Method for Product Family Design Optimization,Engineering Optimization,2003
2001,0133923,"Farrell, R. S. and Simpson, T. W.",A Method to Improve Platform Leveraging in a Market Segmentation Grid for an Existing Product Line,ASME Journal of Mechanical Design,2008
2001,0133923,"Simpson, T. W. and D'Souza, B.",Assessing Variable Levels of Platform Commonality within a Product Family Using a Multiobjective Genetic Algorithm,Concurrent Engineering: Research and Applications,2004
2001,0133923,"Simpson, T. W., Nanda, J., Halbe, S., Umapathy, K. and Hodge, B.",Development of a Framework for Web-based Product Platform Customization,ASME Journal of Computing and Information Science in Engineering,2003
2001,0133923,"Simpson, T. W. and Thevenot, H. J.",Using Product Dissection to Integrate Product Family Design Research into the Classroom and Improve Students' Understanding of Platform Commonality,International Journal of Engineering Education,2007
2001,0133923,"Thevenot, H. J. Simpson, T. W., Alizon, F. and Shooter, S. B.",A Method to Manage the Tradeoff between Diversity and Commonality during Product Family Design,Concurrent Engineering: Research and Applications,2007
2001,0133923,"Farrell, R. S., Stump, G., Park, J. and Simpson, T. W.",Prototype Implementation of a Virtual Product Family through a Web-based Custom Product Specification System,International Journal of Mass Customization,2007
2001,0133923,"Nanda, J., Thevenot, H. J., Simpson, T. W., Stone, R. B., Bohm, M. and Shooter, S. B.","Product Family Design Knowledge Representation, Aggregation, Reuse, and Analysis","Artificial Intelligence for Engineering Design, Analysis and Manufacturing",2007
2001,0133923,"Thevenot, H. J. and Simpson, T. W.",Guidelines to Minimize Variation when Estimating Product Line Commonality through Product Family Dissection,Design Studies,2007
2001,0133923,"Alizon, F., Khadke, K., Thevenot, H. J., Gershenson, J. K., Marion, T. J., Shooter, S. B. and Simpson, T. W.",Frameworks for Product Design and Development,Concurrent Engineering: Research and Applications,2007
2001,0133923,"Simpson, T. W.",Experiences with a Hands-on Activity to Contrast Craft Production and Mass Production in the Classroom,International Journal of Engineering Education,2003
2001,0133923,"Simpson, T.W.",Product Platform Design and Customization: Status and Promise,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing",2004
2001,0133923,"Jiao, J., Simpson, T.W. and Siddique, Z.",Product Family Design and Platform-based Product Development: A State-of-the-Art Review,Journal of Intelligent Manufacturing,2007
2001,0133923,"Marion, T. J., Thevenot, H. J. and Simpson, T. W.",A Cost-based Methodology for Evaluating Product Platform Commonality Sourcing Decisions with Two Examples,International Journal of Production Research,2007
2001,0133923,"Thevenot, H. J. and Simpson, T. W.",A Comprehensive Metric for Evaluating Commonality in a Product Family,Journal of Engineering Design,2007
2001,0133923,"Park, J. and Simpson, T. W.",Development of a Production Cost Estimation Framework to Support Product Family Design,International Journal of Product Research,2005
2001,0133923,"Thevenot, H. J. and Simpson, T. W.",Commonality Indices for Product Family Design: A Detailed Comparison,Journal of Engineering Design,2006
2001,0133923,"Park, J. and Simpson, T.W.",Toward an Activity-Based Costing System for Product Families and Product Platforms in the Early Stages of Development,International Journal of Production Research,2008
2001,0133925,"S. Mitarai, J. J. Riley  and G. Kosaly",A Lagrangian Study of Scalar Diffusion in Isotropic Turbulence with Chemical Reaction,Physics of Fluids,2003
2001,0133925,"P. Sripakagorn, G. Kosaly and J. J. Riley",Investigation of the Influence of the Reynolds Number on Extinction and Reignition,Combustion and Flame,2004
2001,0133925,"Nichols, JW, PJ Schmid, and JJ Riley.",Self-sustained oscillations in variable-density jets,Journal of Fluid Mechanics,2007
2001,0133925,"Satoshi M, Kosaly G., Riley JJ.",A new Lagrangian flamelet model for local flame extinction and reignition,Combustion and Flame,2004
2001,0133925,"Satoshi M, Riley JJ, Kosaly G.",Testing of Turbulent Mixing Models for Monte-Carlo Simulations,Physics of Fluids,2005
2001,0133925,"P. Sripakagorn, S. Mitarai, G. Kosaly  and H. Pitsch",Extinction and Reignition in a Diffusion Flame: A Direct Numerical Simulation Study,Jounal of Fluid Mechanics,2004
2001,0133925,"Martin SM, Kramlich JC, Kosaly G and Riley JJ",The premixed conditional closure method applied to idealized lean premixed gas turbine combustors,J.of Engineering for Gas Turbines and Power,2003
2001,0133926,"J. Zhou, Y. C. Kang and D. A. Chen","Adsorbate-induced dissociation of metal clusters: 
TiO2(110)-supported Cu and Ni clusters exposed to oxygen gas",Surface Science,2004
2001,0133926,"J. Zhou, S. Ma, Y. C. Kang and D. A. Chen","Dimethyl Methylphosphonate Decomposition on 
Titania-supported Ni Clusters and Films: A Comparison of 
Chemical Activity on Different Ni Surfaces",Journal of Physical Chemistry B,2004
2001,0133926,"K. Varazo, F. Parsons, S. Ma and D. A. Chen","Methanol Chemistry of Cu and Oxygen-covered Cu Nanoclusters 
Supported on TiO2(110)",Journal of Physical Chemistry B,2004
2001,0133926,"J. B. Park, J. S. Ratliff, S. Ma and D. A. Chen",Understanding the Reactivity of Oxide-supported Bimetallic Clusters: Reaction of NO with CO on TiO2(110)-supported Pt-Rh Clusters,Journal of Physical Chemistry C,2007
2001,0133926,"J. B. Park, J. S. Ratliff, S. Ma and D. A. Chen","In Situ Scanning Tunneling Microscopy Studies of Bimetallic Cluster Growth: Pt-Rh on TiO2
(110)",Surface Science,2006
2001,0133926,"O. Ozturk, J. B. Park, S. Ma, J. Ratliff, J. Zhou, D. R. Mullins, and D. A. Chen","Probing the Interactions of Pt, Rh and Bimetallic Pt-Rh Clusters with the TiO2(110) Support",Surface Science,2007
2001,0133926,"J. B. Park, S. F. Conner, and D. A. Chen","Bimetallic Pt-Au Clusters on TiO2(110): Growth, Surface Composition and Metal-Support Interactions",Journal of Physical Chemistry C,2008
2001,0133926,"J. Zhou, Y. C. Kang and D. A. Chen","Oxygen-Induced Dissociation of Cu Islands Supported on 
TiO2(110)",J. Phys. Chem. B,28
2001,0133926,"J. Zhou, S. Ma, Y. C. Kang, J. E. Reddic and D. A. Chen","Dimethyl Methylphosphonate Decomposition on Cu Surfaces: 
Supported Cu Nanoclusters and Films on TiO2(110)",Langmuir,2004
2001,0133943,S. Takriti and S. Ahmed,On robust optimization of two-stage systems,Mathematical Programming,2003
2001,0133943,S. Ahmed,Convexity and decomposition of mean-risk stochastic programs,Mathematical Programming,2006
2001,0133943,S. Ahmed and Y. Guan,The Inverse Optimal Value Problem,Mathematical Programming,2005
2001,0133946,"Mahoui, M., Ben Miled, Z., Godse, A., Kulkarni, H., Li, N.,",BioFacets: Faceted Classification for Biological Information,Proc. of the 18th international conference on Scientific and Statistical Data Management,2006
2001,0133946,"Mahoui, M., Ben Miled, Z., Godse, A., Kulkarni, H., Li, N.,",?BioFacets: Integrating Biological Databases using Facetted Classification?,Conference on Software Engineering & Data Engineering,2006
2001,0133946,"Ben Miled, Z., Webster, Y., Li, N., Liu, Y.,",An Ontology for the Semantic Integration of Life Science Web Databases,"International Journal of Cooperative Information Systems,",2003
2001,0133946,"Ben Miled, Z., Li, N., Kellett, G., Sipes, B., Bukhres. O.",Complex Life Science Multidatabase Queries,Proceedings of the IEEE,2002
2001,0133946,"Mahoui, M., Ben Miled, Z., Dippold, M., Yang, B., Srinivasan, S., Li, N.,",?SIBIOS Ontology System: A Robust Package for Biological Data Integration?,DILS 2006 (3rd Int. Workshop on Data Integration in the Life Sciences ),2006
2001,0133946,"Mahoui, M., Ben Miled, Z., Godse, A., Kulkarni, H., Li, N.,",Biofacets: a facet-based Integration System for Biological Databases,"Poster Presentation in DILS 2006, the 3rd International Workshop on Data Integration in the Life Sciences",2006
2001,0133946,"Xiao, X., Mahoui, M., Ben Miled, Z.",The Automation of SIBIOS Workflow Composition,6th IEEE Symposium on Bioinformatics and Bioengineering,2006
2001,0133946,"Ben Miled, Li, N., Baumgartner, M., Liu, Y.",A decentralized approach to the Integration of Life Science Web Databases,Informatica,2003
2001,0133946,"Mahoui, M., Kulkarni, H., Li, N., Ben Miled, Z., Borner, K.,",Semantic Correspondence in Federated Life Science Data Integration Systems,"DILS 2005, Proc. of 2nd International Workshop on Data Integration in the Life Sciences",2005
2001,0133946,"Ben Miled, Z., Mahoui, M., Dippold, M., Farooq, A., Li, N., Bukhres, O.,",A Wrapper Induction Application with Knowledge Base Support: A Use Case for Initiation and Maintenance of Wrappers,"BIBE 2005, Proc. Fifth IEEE Symposium on Bioinformatics and Bioengineering",2005
2001,0133946,"Mahoui, M., Lu, L., Gao, N., Li, N., Chen, J., Bukhres, O., Ben Miled, Z.,",A Dynamic Workflow Approach for the Integration of Bioinformatics Services,Cluster Computing Journal,2005
2001,0133947,Denis Wolf and Gaurav Sukhatme,Mobile Robot Simultaneous Localization and Mapping in Dynamic Environments,Autonomous Robots,2005
2001,0133947,Boyoon Jung and Gaurav S. Sukhatme,Tracking Targets using Multiple Robots: The Effect of Environment Occlusion,Autonomous Robots,2002
2001,0133956,"Mudiam, SV; Gannod, GC; Lindquist, TE",Synthesizing and integrating legacy components as services using adapters,SCIENCE OF COMPUTER PROGRAMMING,2006
2001,0133956,"Yu Chen, Gerald C. Gannod, James S. Collofello and Hessam Sarjoughian",Using Simulation to Facilitate the Study of Software Product Line Evolution,Principles of Software Evolution (IWPSE 2004),2004
2001,0133956,"Gannod, GC; Timm, JTE; Brodie, RJ",Facilitating the specification of Semantic Web services using model-driven development,INTERNATIONAL JOURNAL OF WEB SERVICES RESEARCH,2006
2001,0133956,"Gerald C. Gannod, Raynette J. Brodie, and John T.E. Timm",Foundations for Specifying OWL-S Groundings,International Journal of Business Process Integration and Management,2007
2001,0133956,"Yu Chen, Gerald C. Gannod and James S. Collofello",A Product Line Process Simulator,Journal of Software Process Improvement and Practice,2006
2001,0133956,John T.E. Timm and Gerald C. Gannod,A Model-Driven Approach for Specifying Semantic Web Services,Proceedings of the 3rd IEEE International Conference on Web Services,2005
2001,0133956,"Gerald C. Gannod, Raynette J. Brodie,and John T.E. Timm",An Interactive Approach for Specifying OWL-S Groundings,Proceedings of the IEEE EDOC Enterprise Computing Conference,2005
2001,0133956,John T.E. Timm and Gerald C. Gannod,Specifying Semantic Web Service Compositions using UML and OCL,2007 International Conference on Web Services,2007
2001,0133956,"Henri Naccache, Gerald C. Gannod, and Kevin A. Gary",A Self-Healing Web Server Using Differentiated Services,Proceedings of the 4th International Conference on Service Oriented Computing (ICSOC 2006),2006
2001,0133956,Henri Q. Naccache and Gerald C. Gannod,A Self-Healing Framework for Web Services,2007 International Conference on Web Services,2007
2001,0133956,"Gerald C. Gannod, Susan D. Urban, and Janet E. Burge",Issues in the Design of Flexible and Dynamic Service-Oriented Systems,Proceedings of the ICSE Software Development for Service-Oriented Architectures Workshop,2007
2001,0133956,"Yu Chen, Gerald C. Gannod, and James S. Collofello",A Software Product Line Process Simulator,Proceedings of the 6th International Workshop on Software Process Simulation and Modeling (ProSim 2005),2005
2001,0133966,"Armando Fox, David Patterson",Self-Repairing Computers,Scientific American,2003
2001,0133966,"Ben Ling, Armando Fox","A Self-Tuning, Self-Protecting, Self-Healing Session State Management Layer",5th Annual Workshop On Active Middleware Services,2003
2001,0133966,"George Candea, Armando Fox",Crash-Only Software,Proceedings of Ninth Intl. Workshop on Hot Topics in Operating Systems (HotOS-IX),2003
2001,0133966,"George Candea, Emre Kiciman, Steve Zhang, Pedram Keyani, Armando Fox",JAGR: An Autonomous Self-Recovering Application Server,Proc. 5th International Workshop on Active Middleware Services,2003
2001,0133966,"George Candea, Mauricio Delgado, Michael Chen, Armando Fox",Application-Generic Failure-Path Inference,Proc. 3rd IEEE Workshop on Internet Applications (WIAPP-2003),2003
2001,0133966,"Mike Chen, Emre Kiciman, Anthony Accardi, Armando Fox, Eric Brewer",Using Runtime Paths for Macro Analysis,9th Workshop on Hot Topics in Operating Systems (HotOS IX),2003
2001,0133966,"B. Ling, E. Kiciman, A. Fox",Session state: beyond soft state,First Symp. on Networked Systems Design and IMplementation (NSDI 04),2004
2001,0133966,Emre Kiciman and Armando Fox,Detecting application-level failures in component-based Internet services,IEEE Transactions on Neural Networks (special issue on Adaptive Systems),2005
2001,0133966,"G. Candea, E. Kiciman, S.Kawamoto, Y. Fujiki, G. Friedman",Microreboot: a primitive for inexpensive recovery,Proc 6th Symp. on Oper. Sys. Design and Impl. (OSDI 04),2004
2001,0133966,"George Candea, Aaron Brown, Armando Fox, and David Patterson",Recovery Oriented Computing: Building Multi-Tier Dependability,IEEE COMPUTER,2004
2001,0133966,"Moises Goldszmidt, Ira Cohen, Steve Zhang, Armando Fox","THree research challenges at the intersection of machine learning, statistical inference, 
and systems","Proc. of the Tenth ACM/Usenix Workshop on Hot Topics in Operating Systems (HotOS
-2005)",2005
2001,0133966,"P. Bodik, G. Friedman, L. Biewald, H. Levine, G. Candea, A. Fox, M. I. Jordan, D. Patterson, K. Patel, G. Tolle, and J. Hui","Combining visualization and statistical analysis to improve operator confidence and 
efficiency for failure detection and localization",Proc. 2nd International Conference on Autonomic Computing (ICAC?05),2005
2001,0133966,"Steve Zhang, Ira Cohen, Moises Goldszmidt, Julie Symons, Terence Kelly, Armando Fox",Ensembles of models for automated diagnosis of system performance problems,"Proc. of the 2005 International Conference on Dependable Systems and Networks (DSN 
2005)",2005
2001,0133966,"Steve Zhang, Ira Cohen, Moises Goldszmidt, Terence Kelly, Julie Symons, Armando Fox","Capturing, indexing, clustering and retrieving system history",Proc. 20th ACM Symposium on Operating Systems Principles (SOSP-XX),2005
2001,0133966,"M. Chen, E. Kiciman, E. Fratkin, E. Brewer, and A. Fox","Pinpoint: Problem Determination in Large, Dynamic, Internet
     Services","In Proceedings of the International Conference on
     Dependable Systems and Networks (IPDS Track), Washington D.C., 2002",2002
2001,0133966,G. Candea and A. Fox,"Recursive restartability: turning the
  reboot sledgehammer into a scalpel.","Proc. Eighth
  Workshop on Hot Topics in Operating Systems (HotOS-VIII), 2001.",2001
2001,0133966,"George Candea, James Cutler, Armando Fox et al.","Minimizing
  time-to-recovery in a small recursively-restartable system.","Proceedings Intl. Conf. on Dependable Sys. and Networks (DSN) 2002,
  Washington, DC, July 2002",2002
2001,0133973,Meliha Yetisgen-Yildiz & Wanda Pratt,Using statistical and knowledge-based approaches for literature-based discovery.,Journal of Biomedical Informatics (JBI),2006
2001,0133973,Andrea Civan and Wanda Pratt,Characterizing and Visualizing the Quality of Health Information,Communications of the Association for Information Systems,2007
2001,0133973,"Meliha Yetisgen-Yildiz, and Wanda Pratt",A New Evaluation Methodology for Literature-Based Discovery Systems,Journal of Biomedical Informatics,2009
2001,0133974,"Swenson, N.G. Enquist, B.J., Pither, J., Thompson, J. and J. Zimmerman",The problem and promise of scale dependency in community phylogenetics.,Ecology,2006
2001,0133974,"Enquist, B.J., Kerkhoff, A.J. Stark, S.C., Swenson, N.G., McCarthy, M.C. and Price, C.A.",A General Integrative Model for Scaling Plant Growth and Functional Trait Spectra,Nature,2007
2001,0133974,"Savage, V.M., White, E.P., Moses, M.E., Ernest, S.K.M., Enquist, B.J., Charnov, E.L.","Comment on ""The Iilusion of Invariant Quantities in Life Histories",Science,2006
2001,0133974,"McGill, B., Enquist, B.J., Weiher, E. and M. Westoby",Rebuilding community ecology from functional traits.,Trends in Ecology and Evolution,2006
2001,0133974,"Swenson, NG; Enquist, BJ; Thompson, J; Zimmerman, JK",The influence of spatial and size scale on phylogenetic relatedness in tropical forest communities,ECOLOGY,2007
2001,0133974,"Enquist, B.J.","Cope's Rule and the evolution of long distance transport in vascular plants: Allometric 
scaling, biomass partitioning, and optimization.",Plant Cell and Environment,2003
2001,0133974,"Price, C.P. and B.J. Enquist (2007)",Scaling mass and morphology in dicotyledonous leaves: An extension of the WBE model,Ecology,2007
2001,0133974,"Price, C.A. and B.J. Enquist","Scaling of mass and morphology in plants with minimal branching: An extension of the 
WBE model.",Functional Ecology,2006
2001,0133974,"S.K.M. Ernest, B.J. Enquist, J.H. Brown, E.L. Charnov, J.F. Gillooly, V.M. Savage, E.P. White, F.A. Smith, J.Alroy, T.Dayan, E.A. Hadly, J.P. Haskell, S.K. Lyons, B.A. Maurer, K.J. Niklas, W.Porter, B.Tiffney",Thermodynamic and metabolic effects on the scaling of production and abundance.,Ecology Letters,2003
2001,0133974,"Niklas, K.J. and B.J. Enquist",The allometric scaling of seed plant reproduction.,Evolutionary Ecology Research,2003
2001,0133974,"McCarthy, MC; Enquist, BJ; Kerkhoff, AJ",Organ partitioning and distribution across the seed plants: Assessing the relative importance of phylogeny and function,INTERNATIONAL JOURNAL OF PLANT SCIENCES,2007
2001,0133974,"Brown, J.H., West, G.B. and B.J. Enquist","Yes, West, Brown and Enquist's model of allometric scaling is both mathematically correct 
and biologically relevant.",Functional Ecology,2005
2001,0133974,"Enquist, BJ; Tiffney, BH; Niklas, KJ","Metabolic scaling and the evolutionary dynamics of plant size, form, and diversity: Toward a synthesis of ecology, evolution, and paleontology",INTERNATIONAL JOURNAL OF PLANT SCIENCES,2007
2001,0133974,"West, G.B., V. M. Savage, J. Gillooly, B. J. Enquist, William H. Woodruff and James H. Brown.",But Why Does Metabolic Rate Scale with Body Size?,Nature,2003
2001,0133974,"McCarthy, M. C., and Enquist, B.J.",Testing allometric and optimal partitioning models in patterns of biomass allocation: The,New Phytologist,2007
2001,0133974,"McCarthy, MC; Enquist, BJ",Consistency between an allometric approach and optimal partitioning theory in global patterns of plant biomass allocation,FUNCTIONAL ECOLOGY,2007
2001,0133974,"McCarthy, M.C. and B.J. Enquist","Organismal size, metabolism and the evolution of complexity in Metazoans.",Evolutionary Ecology Research,2005
2001,0133974,"Smith, F.A., J.H. Brown, J.P. Haskell, S.K. Lyons, J. Alroy, E.L. Charnov, T. Dayan, B.J. Enquist, S.K.M. Ernest, E.A. Hadly, D. Jablonski, K.E. Jones, D.M. Kaufman, P.A. Marquet, B.A. Maurer, K.J. Niklas, W.P. Porter, K. Roy, B. Tiffney, and M.R. Willig",Similarities in body size distributions of small-bodied flying vertebrates.,American Naturalist,2004
2001,0133974,"Enquist, B.J., Economo, E. P., Huxman, T.E., Allen, A. P. Ignace, D. D.  and  J. F. Gillooly",Scaling metabolism from organisms to ecosystems,Nature,2003
2001,0133974,"Enquist, B.J. and S.C. Stark",Correspondence - Follow Thompson to make biology a capital-S Science.,Nature,2007
2001,0133974,"Enquist, BJ; Stark, SC",Follow Thompson's map to turn biology from a science into a Science,NATURE,2007
2001,0133974,"Enquist, B.J., Kerkhoff, A.J., Huxman, T.E., and E.P. Economo","Adaptive differences in plant physiology and ecosystem paradoxes: Insights from 
metabolic scaling theory.",Global Change Biology,2007
2001,0133974,"Enquist, BJ; Kerkhoff, AJ; Huxman, TE; Economo, EP",Adaptive differences in plant physiology and ecosystem paradoxes: insights from metabolic scaling theory,GLOBAL CHANGE BIOLOGY,2007
2001,0133974,"Kerkhoff, A.J., Enquist, B.J., W.F. Fagan, and J.J. Elser","Plant allometry, ecological stoichiometry and the temperature-dependence of terrestrial 
primary production.",Global Ecology and Biogeography,2005
2001,0133974,"Kerkhoff, AJ; Enquist, BJ",The implications of scaling approaches for understanding resilience and reorganization in ecosystems,BIOSCIENCE,2007
2001,0133974,"McGill, B., Enquist, B.J., Weiher, E. and M. Westoby",Both functional and community ecologists need to do more for each other.,Trends in Ecology and Evolution,2006
2001,0133974,"Niklas, K.J., J.J. Midgley, and B.J. Enquist",A general model for mass-growth-density relations across plant communities,Evolutionary Ecology Research,2003
2001,0133974,"Swenson, N.G. and B.J. Enquist","Ecological and evolutionary determinants of a key functional trait: Wood density and its 
community-wide variation across latitude and elevation.",American Journal of Botany,2007
2001,0133974,"Swenson, NG; Enquist, BJ",Ecological and evolutionary determinants of a key plant functional trait: Wood density and its community-wide variation across latitude and elevation,AMERICAN JOURNAL OF BOTANY,2007
2001,0133974,"Kerkhoff, A.J. and B.J. Enquist.","Ecosystem allometry: the scaling of nutrient stocks and primary productivity across plant 
communities.",Ecology Letters,2006
2001,0133974,"Savage, VM; Enquist, BJ; West, GB",Comment on 'A critical understanding of the fractal model of metabolic scaling',JOURNAL OF EXPERIMENTAL BIOLOGY,2007
2001,0133974,"Potts, D.L., Huxman, T.E., Enquist, B.J., Weltzin, J.F., and D.G. Williams","Resilience and resistance of ecosystem functional response to a precipitation pulse in a 
semi-arid grassland",Journal of Ecology,2005
2001,0133974,"Economo, E, P., Kerkhoff, A.J. and Enquist, B.J.","Allometric growth, life-history invariants and population energetics.",Ecology Letters,2005
2001,0133974,"White, E.P., Ernest, S.K.M., Kerkhoff, A.J. and B.J. Enquist",Relationships between body size and abundance in ecology,Trends in Ecology and Evolution,2007
2001,0133974,"Savage, V.M., J. F. Gillooly, W.H. Woodruff, G.B. West, A. P. Allen, B.J. Enquist, J. H. Brown",The predominance of quarter-power scaling in biology.,Functional Ecology,2004
2001,0133974,"West, G.B., Brown, J.H. and B.J. Enquist",Growth models based on first principles or phenomonology?,Functional Ecolog,2004
2001,0133974,"Enquist, B.J., Allen, A.P., Brown, J.H., Gillooly, J.F., Kerkhoff, A.J., Niklas, K.J., Price, C.A., and G.B. West.",Biological scaling: Does the exception prove the rule?,Nature,2007
2001,0133974,"Enquist, BJ; Allen, AP; Brown, JH; Gillooly, JF; Kerkhoff, AJ; Niklas, KJ; Price, CA; West, GB",Does the exception prove the rule?,NATURE,2007
2001,0133974,"Kerkhoff, A.J., W.F. Fagan, J.J. Elser, and B.J. Enquist.","Phylogenetic and functional variation in the scaling of nitrogen and phosphorus in the 
seed plants.",American Naturalist,2006
2001,0133974,"Price,C.A., Enquist, B.J. and Savage, V.M.",A General Model for Allometric Covariation in Botanical Form and Function,Proceedings of the National Academy of Science,2007
2001,0133975,"Hussain, A; Heidemann, J; Papadopoulos, C",A framework for classifying denial of service attacks,COMPUTER COMMUNICATION REVIEW,2003
2001,0133975,"He, XM; Papadopoulos, C; Radoslavov, P",Incremental deployment strategies for router-assisted reliable multicast,IEEE-ACM TRANSACTIONS ON NETWORKING,2006
2001,0133975,"Hussain, A; Heidemann, J; Papadopoulos, C",Distinguishing between single and multi-source attacks using signal processing,COMPUTER NETWORKS-THE INTERNATIONAL JOURNAL OF COMPUTER AND TELECOMMUNICATIONS NETWORKING,2004
2001,0133975,"Radoslavov, P; Papadopoulos, C; Govindan, R; Estrin, D",A comparison of application-level and router-assisted hierarchical schemes for reliable multicast,IEEE-ACM TRANSACTIONS ON NETWORKING,2004
2001,0133975,"Papadopoulos, C; Parulkar, G; Varghese, G",Light-weight multicast services (LMS): A router-assisted scheme for reliable multicast,IEEE-ACM TRANSACTIONS ON NETWORKING,2004
2001,0133989,"Monteyne, K., Gonzalez, B. L. and Loverude, M. E.",An interdisciplinary study of student ability to connect particulate and macroscopic representations of a gas,2008 Physics Education Research Conference American Institute of Physics Conference Proceedings,2008
2001,0133989,"Trang, P. N. and Gonzalez, B. L.","Non-science major?s understanding of complex relationships in the concepts 
of density and pressure",Dimensions,2004
2001,0133991,"E. James Whitehead, Jr., Guozheng Ge, Kai Pan",Automatic Generation of Hypertext System Repositories--A Model Driven Approach,"Proceedings of Hypertext 2004, The Fifteenth ACM Conference on Hypertext and Hypermedia",2004
2001,0133991,"Kai Pan, E. James Whitehead, Jr., Guozheng Ge",Hypertext Versioning for Embedded Link Models,"Proceedings of Hypertext 2004, The Fifteenth ACM Conference on Hypertext and Hypermedia",2004
2001,0133991,"E. James Whitehead, Jr.",Uniform Comparison of Data Models Using Containment Modeling,"Proceedings of Hypertext'02, the 13th ACM Conference on Hypertext and Hypermedia, College Park, MD, June 11-15",2002
2001,0133991,"E. James Whitehead, Jr., Yaron Y. Goland",The WebDAV Property Design,"Software, Practice and Experience",2004
2001,0133991,"Dorrit Gordon, E. James Whitehead, Jr.",Containment Modeling of Content Management Systems,"Proceedings of Metainformatics Symposium 2002 (MIS'02), LNCS 2641, Esbjerg, Denmark, August 7-10",2002
2001,0133991,"E. James Whitehead, Jr., Dorrit Gordon",Uniform Comparison of Configuration Management Data Models,"Proceedings of 11th International Workshop on Software Configuration Management (SCM-11), LNCS 2649, Portland, Oregon, May 9-10",2003
2001,0133991,"Guozheng Ge
E. James Whitehead, Jr.",Automatic Generation of Rule-based Software Configuration Management Systems,2005 Int'l Conference on Software Engineering,2005
2001,0133991,"Guozheng Ge
E. James Whitehead, Jr.",Bamboo: an architecture modeling and code generation framework for configuration management systems,Proceedings of the 20th IEEE/ACM international Conference on Automated software engineering (Formal Tool Demonstration),2005
2001,0133991,Jim Whitehead,Collaboration in Software Engineering: A Roadmap,2007 Future of Software Engineering (at 2007 Int'l Conference on Software Engineering),2007
2001,0133994,"X. Bao, Herlocker, J. L., and Dietterich, T.G.",Fewer clicks and less frustration: reducing the cost of reaching the right folder.,Proceedings of the 11th International Conference on Intelligent User Interfaces,2006
2001,0133994,"Janet Webster, Seikyung Jung, and Jonathan L. Herlocker",Collaborative Filtering: A New Approach to Searching Digital Libraries,New Review of Information Networking,2004
2001,0133994,"Shen, J., L. Li, Dietterich, T.G., and Herlocker, J.L.",A hybrid learning system for recognizing user tasks from desktop activities and email messages.,Proceedings of the 11th International Conference on Intelligent User Interfaces,2006
2001,0133994,"Jung, S., Harris, K., Webster, J., and Herlocker, J.",SERF: Integrating Human Recommendations with Search.,Proceedings of the Thirteenth Conference on Information and Knowledge Management (CIKM 2004),2004
2001,0133994,"Herlocker, J., Konstan, J., Terveen, L., and Riedl, J.",Evaluating Collaborative Filtering Recommender Systems,ACM Transactions on Information Systems,2004
2001,0133994,"McLaughlin, M., and Herlocker, J.",A Collaborative Filtering Algorithm and Evaluation Metric that Accurately Model the User Experience,Proceedings of the 2004 SIGIR Conference on Research and Development in Information Retrieval (SIGIR ?04).,2004
2001,0133994,"Shen, J., Li, L., Dietterich, T. G.",Real-Time Detection of Task Switches of Desktop Users,Proceedings of the International Joint Conference on Artificial Intelligence (IJCAI-07),2007
2001,0133994,Jon Herlocker; Joseph A. Konstan; John Riedl,An Empirical Analysis of Design Choices in Neighborhood-Based Collaborative Filtering Algorithms,Information Retrieval,2002
