year,id,authors,title,venue,paper_year
2000,0093149,"Pizzari, T; Snook, RR",Sexual conflict and sexual selection: Measuring antagonistic coevolution,EVOLUTION,2004
2000,0093149,"Pizzari, T; Snook, RR",Perspective: Sexual conflict and sexual selection: Chasing away paradigm shifts,EVOLUTION,2003
2000,0093149,"Till-Bottraud, I; Joly, D; Lachaise, D; Snook, RR",Pollen and sperm heteromorphism: convergence across kingdoms?,JOURNAL OF EVOLUTIONARY BIOLOGY,2005
2000,0093149,"Bernasconi, G; Ashman, TL; Birkhead, TR; Bishop, JDD; Grossniklaus, U; Kubli, E; Marshall, DL; Schmid, B; Skogsmyr, I; Snook, RR; Taylor, D; Till-Bottraud, I; Ward, PI; Zeh, DW; Hellriegel, B",Evolutionary ecology of the prezygotic stage,SCIENCE,2004
2000,0093149,"Snook, RR; Hosken, DJ",Sperm death and dumping in Drosophila,NATURE,2004
2000,0093149,"Snook, RR",Sperm in competition: not playing by the numbers,TRENDS IN ECOLOGY & EVOLUTION,2005
2000,0093149,"Crudgington, HS; Beckerman, AP; Brustle, L; Green, K; Snook, RR",Experimental removal and elevation of sexual selection: Does sexual selection generate manipulative males and resistant females?,AMERICAN NATURALIST,2005
2000,0093149,"Hosken, D; Snook, R",How important is sexual conflict?,AMERICAN NATURALIST,2005
2000,0093157,F. Xu and K. Mueller,GPU-Accelerated D2VR,Volume Graphics,2006
2000,0093157,"X. Wei, W. Li, K. Mueller, A. Kaufman",Simulating fire with texture splats,IEEE Visualization Conference 2002,2002
2000,0093157,S. Li and K. Mueller,Spline-based gradient filters for high-quality refraction computations in discrete datasets,Eurographics / IEEE VGTC Symposium on Visualization,2005
2000,0093157,"X. Wei, W. Li, K. Mueller and A. Kaufman",The Lattice-Boltzmann Method for Gaseous Phenomena,IEEE Transactions on Visualization and Computer Graphics,2004
2000,0093157,"K. T. McDonnell, N. Neophytou, K. Mueller and H. Qin",Subdivision Splatting,Eurographics/ IEEE-VGTC Symposium on Visualization (Eurovis)'07,2007
2000,0093157,"W. Hong, N. Neophytou, K. Mueller and A. Kaufman",Constructing 3D elliptical Gaussians for irregular data,"Mathematical Foundations of Scientific Visualization, Computer Graphics, and Massive Data Exploration",2006
2000,0093157,"H.Wong, H. Qu, U. Wong, Z. Tang, and K. Mueller",A perceptual framework for comparisons of direct volume rendered images,IEEE Pacific-Rim Symposium on  Image and Video Technology (PSIVT'06),2006
2000,0093157,"N . Neophytou, K. Mueller, K. McDonnell, W. Hong, X. Guan, H. Qin, and A. Kaufman",GPU-accelerated volume splatting with elliptical RBFs,Joint Eurographics - IEEE TCVG Symposium on Visualization 2006 (EuroVis'06),2006
2000,0093157,"S. Brennan, K. Mueller, G. Zelinsky, IV Ramakrishnan, D. Warren, and A. Kaufman","Toward a Multi-Analyst, Collaborative Framework for Visual Analytics",IEEE Symposium on Visual Analytics Science and Technology 2006,2006
2000,0093157,F. Xu and K. Mueller,A comparative study of popular interpolation and integration methods for use in computed tomography,EEE 2006 International Symposium on Biomedical Imaging (ISBI '06),2006
2000,0093157,K. Mueller and F. Xu,Practical considerations for GPU-accelerated CT,IEEE 2006 International Symposium on Biomedical Imaging (ISBI '06),2006
2000,0093157,N. Neophytou and K. Mueller,Space-time points: Splatting in 4D,Symposium on Volume Visualization and Graphics 2002,2002
2000,0093157,"R. Schulte, V. Bashkirov, T. Li, Z. Liang, K. Mueller,  et al.,","Conceptual design of a proton computed tomography system for applications in proton radiation therapy
","IEEE Transactions on Nuclear Science
",2004
2000,0093157,F. Xu and K. Mueller,Ultra-fast filtered backprojection on commodity graphics hardware,IEEE International Symposium on Biomedical Imaging,2004
2000,0093157,L. Wang and K. Mueller,Enhancing volumetric datasets with sub-resolution detail using texture synthesis,IEEE Visualization ?04,2004
2000,0093157,"F. Qiu, Y. Zhao, Z. Fan, X. Wei, H. Lorenz, J. Wang, S. Yoakum-Stover, A. Kaufman, and K. Mueller",Accelerated dispersion simulation for urban security,IEEE Visualization ?04,2004
2000,0093157,T. Welsh and K. Mueller,"A frequency-sensitive point hierarchy for images and volumes
",IEEE Visualization 2003,03
2000,0093157,"H. Qu, R. Shao, N. Zhang, A. Kaufman, and K. Mueller",Feature preserving distance fields,Symposium on Volume Visualization and Graphics 2004,2004
2000,0093157,"L. Wang, Y. Zhao, K. Mueller, and A. Kaufman",The magic volume lens: An interactive focus+context technique for volume rendering,IEEE Visualization 2005,2006
2000,0093157,F. Xu and K. Mueller,Real-Time 3D Computed Tomographic Reconstruction Using Commodity Graphics Hardware,Physics in Medicine and Biology,2007
2000,0093157,X. Guan and K. Mueller,Point-based surface rendering with motion blur,Symposium on Point-Based Graphics,2004
2000,0093157,"W. Li, K. Mueller, and A. Kaufman",Empty-space skipping and occlusion clipping for texture-based volume rendering,IEEE Visualization '03,03
2000,0093157,"N. Shareef, T.-Y. Lee, H.-W. Shen, and K. Mueller",An Image-based Modelling Approach To GPU-based Rendering of Unstructured Grids,Volume Graphics,2006
2000,0093157,A. Li and K. Mueller,"Methods for efficient, high quality volume resampling in the frequency domain",IEEE Visualization ?04,2004
2000,0093157,"S. Li, Z. Fan, X. Yin, K. Mueller, A. Kaufman, and X. Gu",Geometry Field for Accurate Real-time Reflection,Eurographics 2006,2006
2000,0093157,"T. Welsh, M. Ashikhmin, and K. Mueller",Transferring color to greyscale images,ACM Transctions on Graphics (SIGGRAPH 2002),2002
2000,0093157,"I. Bitter, N. Neophytou, K. Mueller, and A. Kaufman",Squeeze: Numerical-precision-optimized volume rendering,Graphics Hardware Workshop 2004,2004
2000,0093157,"S. Li, K. Mueller, M. Jackowski, D. Dione, L. Staib",Fast Marching Method to correct for refraction in ultrasound computed tomography,IEEE 2006 International Symposium on Biomedical Imaging (ISBI '06),2006
2000,0093157,"N. Neophytou, F. Xu, and K. Mueller",Hardware acceleration vs. algorithmic acceleration: Can GPU-based processing beat complexity optimization for CT?,SPIE Medical Imaging '07,2007
2000,0093157,"K. Mueller, F. Xu, and N. Neophytou",Why do GPUs work so well for acceleration of CT?,SPIE Electronic Imaging '07,2007
2000,0093157,F. Xu and K. Mueller,GPU-Acceleration of Attenuation and Scattering Compensation in Emission Computed Tomography,First Workshop on High Performance Image Reconstruction (Fully 3D Image Reconstruction in Radiology and Nuclear Medicine),2007
2000,0093163,"A. Sendonaris, E. Erkip and B. Aazhang",User cooperation diversity-Part II: Implementation aspects and performance analysis,IEEE Transactions on Communications,2003
2000,0093163,"Gunduz, D; Erkip, E",Opportunistic cooperation by dynamic resource allocation,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,2007
2000,0093163,Melda Yuksel and Elza Erkip, Diversity-multiplexing tradeoff in half-duplex relay systems.,"Proceedings of ICC, Communication Theory Symposium",2007
2000,0093163,Z. Lin and E. Erkip,Relay search algorithms for coded cooperative systems,Globecom 2005 Communication Theory,2005
2000,0093163,"K. K.  Mukkavilli, A. Sabharwal, E. Erkip and B. Aazhang",On beamforming with finite rate feedback in multiple antenna systems,IEEE Transactions on Information Theory,2003
2000,0093163,"Melda Yuksel, Elza Erkip", Diversity-multiplexing tradeoff in cooperative wireless systems.,Proceedings of CISS 2006,2006
2000,0093163,"Z. Lin, E. Erkip and A. Stefanov",Simple derivation of exact pairwise  error probability for rayleigh  block fading channels,"Proceedings of 41st  Annual Allerton  Conference on Communication, Control and Computing",2003
2000,0093163,M. Yuksel  and E. Erkip,Diversity gains and clustering in wireless relaying,Proceedings of 2004 International Symposium on Information Theory,2004
2000,0093163,"Z. Lin, E. Erkip and M. Ghosh",Rate adaptation for coded cooperative systems,Proceedings of 2006 GLOBECOM Communication Theory Symposium,2006
2000,0093163,"D. Rajan, E. Erkip and B. Aazhang",Spreading and power allocation for multiple antenna transmission using decorrelating receivers,IEEE Transactions on Wireless Communications,2003
2000,0093163,Melda Yuksel and Elza Erkip, The relay channel with a wiretapper.,Proceedings of CISS 2007,2007
2000,0093163,A. Stefanov and E. Erkip,Cooperative coding for wireless networks,Proceedings of IEEE Conference on Mobile and Wireless Communications Networks,2002
2000,0093163,"Stefanov, A; Erkip, E",Cooperative space-time coding for wireless networks,IEEE TRANSACTIONS ON COMMUNICATIONS,2005
2000,0093163,"Z. Lin, E. Erkip and A. Stefanov",An asymptotic analysis on the performance of coded cooperation systems,Proceedings of  2004 Fall Vehicular Technology Conference,2004
2000,0093163,A. Stefanov and E. Erkip,On the performance analysis of cooperative space-time coded systems,Proceedings of IEEE Wireless Communications and Networking Conference (WCNC 2003),2003
2000,0093163,"Melda Yuksel, Elza Erkip",Diversity-multiplexing tradeoff in multiple-antenna relay systems.,Proceedings of ISIT 2006,2006
2000,0093163,A. Stefanov and E. Erkip,Cooperative information transmission in wireless networks,Proceedings of 2002 Asian-European Information Theory Workshop,2002
2000,0093163,M. Yuksel and E. Erkip,Diversity in relaying protocols with amplify and forward,Proceedings of IEEE 2003 Global Communications Conference (GLOBECOM),2003
2000,0093163,M. Yuksel and E. Erkip,Broadcast strategies for the fading relay channel,Proceedings of 2004 Military Communications Conference,2004
2000,0093163,"Z. Lin, E. Erkip and A. Stefanov",Cooperative regions for coded cooperative systems,In Proceedings of  2004 GLOBECOM Communication Theory Symposium,2004
2000,0093163,A. Stefanov and E. Erkip,Cooperative space-time coding for wireless networks,Proceedings of 2003 IEEE Information Theory Workshop,2003
2000,0093163,"Liu, P; Tao, ZF; Lin, ZN; Erkip, E; Panwar, S",Cooperative wireless communications: A cross-layer approach,IEEE WIRELESS COMMUNICATIONS,2006
2000,0093163,"K. K. Mukkavilli, A. Sabharwal, E. Erkip and B. Aazhang","Beamformer design with feedback rate constraints: Criteria and
constructions",Proceedings of 2003 International Symposium on Information Theory,2003
2000,0093163,"A. Sendonaris, E. Erkip and B. Aazhang",User cooperation diversity-Part I: System description,IEEE Transactions on Communications,2003
2000,0093163,"Lin, ZA; Erkip, E; Stefanov, A",Cooperative regions and partner choice in coded cooperative systems,IEEE TRANSACTIONS ON COMMUNICATIONS,2006
2000,0093163,D. Gunduz  and E. Erkip,Joint source-channel cooperation: Diversity versus spectral efficiency,Proceedings of 2004 International Symposium on Information Theory,2004
2000,0093163,A. Stefanov and E. Erkip,Cooperative coding for wireless networks,IEEE Transactions on Communications,2004
2000,0093163,"Z. Lin, E. Erkip and A. Stefanov",Exact pairwise error probability for the MIMO block fading channel,Proceedings of 2004 International Symposium on Information Theory and its Applications,2004
2000,0093163,D. Gunduz and E. Erkip,Opportunistic cooperation and power control strategies for delay-limited capacity,Proceedings of the 2005 Conference on Information Sciences and Systems,2005
2000,0093163,"K. K. Mukkavilli, A. Sabharwal, E. Erkip and B. Aazhang",Performance limits on beamforming with finite rate feedback for multiple antenna systems,"Proceedings of Thirty Sixth Annual Asilomar Conference on Signals, Systems and Computers",2002
2000,0093163,"Z. Lin, E. Erkip, M. Ghosh",Adaptive modulation for coded cooperative systems,The Sixth IEEE International Workshop on Signal Processing Advances in Wireless Communications,2005
2000,0093163,D. Gunduz and E. Erkip,Outage Minimization by Opportunistic Cooperation,"Proceedings of WirelessCom 2005, Information Theory Symposium",2005
2000,0093164,"Chen, C.W., H. Salim, J.J. Bowders, J.E. Loehr, and J. Owen",Creep Behavior of Recycled Plastic Lumber in Slope Stabilization Applications,"Journal of Materials in Civil Engineering, ASCE",2007
2000,0093164,"Sanford Bernhardt, K.L., J.E. Loehr, and D. Huaco",An Asset Management Framework for Geotechnical Infrastructure,Journal of Infrastructure Systems,2003
2000,0093164,"Loehr, J.E., T.W. Fennessey, and J.J. Bowders",Stabilization of Surficial Slides Using Recycled Plastic Reinforcement,Transportation Research Record: Journal of the Transportation Research Board,2007
2000,0093164,"Parra, J.R., J.E. Loehr, D.J. Hagemeyer, and J.J. Bowders",Field Performance of Embankments Stabilized with Recycled Plastic Reinforcement,Transportation Research Record: Journal of the Transportation Research Board,2003
2000,0093174,Gleb Naumovich,Using the Observer Design Pattern for Implementation of Data Flow Analyses,Proceedings of the ACM SIGPLAN-SIGSOFT Workshop on Program Analysis for Software Tools and Engineering (PASTE 2002),2002
2000,0093174,Matthew B. Dwyer and Lori A. Clarke and Jamieson M. Cobleigh and Gleb Naumovich,Flow Analysis for Verifying Properties of Concurrent Software Systems,Transactions on Software Engineering and Methodology,2004
2000,0093174,Gleb Naumovich,A Conservative Algorithm for Computing the Flow of Permissions in Java Programs,Proceedings of the International Symposium on Software Testing and Analysis (ISSTA 2002),2002
2000,0093179,Onur G. Guleryuz,Iterated Denoising for Image Recovery,"Proceedings of Data Compression Conference, IEEE DCC-02, April 2002.",2002
2000,0093179,Onur G. Guleryuz and Anoop Bhattacharjya,"Fast Text/Graphics Resolution Improvement Using Wavelet-Based
Denoising and Chain-Code Table Lookup",Proceedings of IEEE International Conference on Image Processing (ICIP2002),2002
2000,0093179,Onur G. Guleryuz,"Nonlinear Approximation Based Image Recovery Using 
Adaptive Sparse Reconstructions","Proc. IEEE Int'l Conf. on Image Proc. (ICIP2003), Barcelona, Spain, Sept. 2003.",2003
2000,0093179,"Onur G. Guleryuz, Viresh Ratnakar, Regunathan Radhakrishnan, and Nasir Memon","Stochastic Sampling from Image Coder Induced Probability 
Distributions","Asilomar Conference on Signals, Systems, and Computers",2003
2000,0093179,Onur G. Guleryuz,Weighted Overcomplete Denoising,"Asilomar Conference on Signals, Systems, and Computers",2003
2000,0093179,Levent Sendur and Onur G. Guleryuz,Globally optimal wavelet based motion estimation using interscale edge and occlusion models.,"SPIE, Visual Communications and Image Processing 2004",2004
2000,0093179,Onur G. Guleryuz,"Predicting wavelet coeffcients over edges using estimates based on nonlinear approximants
",Proceedings of Data Compression Conference,2004
2000,0093179,"Ivan W. Selesnick, Richard Van Slyke, and Onur G. Guleryuz",Pixel Recovery via L1 Minimization in the Wavelet Domain,"Proc. IEEE Int'l Conf. on Image Proc. (ICIP2004), Singapore, Sept. 2004",2004
2000,0093179,Onur G. Guleryuz,Nonlinear Approximation Based Image Recovery Using Adaptive Sparse Reconstructions and Iterated Denoising: Part I - Theory,IEEE Transactions on Image Processing,2006
2000,0093179,Onur G. Guleryuz,Nonlinear Approximation Based Image Recovery Using Adaptive Sparse Reconstructions and Iterated Denoising: Part II - Adaptive Algorithms,IEEE Transactions on Image Processing,2006
2000,0093179,Onur G. Guleryuz,"On Missing Data Prediction Using Sparse Signal Models: 
A comparison of Atomic Decompositions with Iterated Denoising (invited)","Proc. SPIE Conf. on Wavelets XI, in Mathematical Methods, San Diego, Aug. 2005.",2005
2000,0093179,Onur G. Guleryuz,Weighted Averaging for Denoising with Overcomplete Dictionaries,IEEE Transactions on Image Processing,2007
2000,0093179,"Fei Shi, Ivan W. Selesnick, Onur G. Guleryuz",Image Enhancement using Wavelet-Domain Mixture Models,"IEEE DSP Workshop 2006, Wyoming, September 2006",2006
2000,0093187,"Lazos, L; Poovendran, R",HiRLoc: High-resolution robust localization for wireless sensor networks,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,2006
2000,0093187,Mingyan Li and Radha Poovendran,Enabling Distributed Addition of Secure Access to Patient's Records in A Tele-Referring Group,IEEE Annual International Conference of the Engineering in Medicine and Biology Society (EMBS),2005
2000,0093187,"Sampigethaya, K; Poovendran, R",A survey on mix networks and their secure applications,PROCEEDINGS OF THE IEEE,2006
2000,0093187,Intae Kang and Radha Poovendran,Design issues on broadcast routing algorithms using realistic cost-effective smart antenna models,IEEE Vehicular Technology Conference,2004
2000,0093187,Loukas Lazos and Radha Poovendran,Energy-Aware Secure Multicast Communication in Ad-hoc Networks Using Geographic Location Information,IEEE International Conference on Acoustics Speech and Signal Processing (ICASSP),2003
2000,0093187,"Li, MY; Poovendran, R; McGrew, DA",Minimizing center key storage in hybrid one-way function based group key management with communication constraints,INFORMATION PROCESSING LETTERS,2005
2000,0093187,"Mingyan Li, Krishna Sampigethaya, Leping Huang, and Radha Poovendran",Swing & Swap: User-Centric Approaches Towards Maximizing Location Privacy,ACM Workshop on Privacy in the Electronic Society,2006
2000,0093187,"Li, MY; Poovendran, R",Disenrollment with perfect forward secrecy in threshold schemes,IEEE TRANSACTIONS ON INFORMATION THEORY,2006
2000,0093187,"Sampigethaya, K; Poovendran, R",A framework and taxonomy for comparison of electronic voting schemes,COMPUTERS & SECURITY,2006
2000,0093187,"Lazos, L; Poovendran, R",Power proximity based key management for secure multicast in ad hoc networks,WIRELESS NETWORKS,2007
2000,0093187,"Mingyan Li, Radha Poovendran, and Carlos Berenstein",Design of secure multicast key management schemes with communication budget constraint,IEEE Communications Letters,2002
2000,0093187,"Kang, I; Poovendran, R",Maximizing network lifetime of broadcasting over wireless stationary ad hoc networks,MOBILE NETWORKS & APPLICATIONS,2005
2000,0093187,Intae Kang and Radha Poovendran,COBRA: center-oriented broadcast routing algorithms for wireless ad hoc networks,IEEE Wireless Communications and Networking Conference (WCNC),2004
2000,0093187,Loukas Lazos and Radha Poovendran,SeRLoc: Robust Localization for Wireless Sensor Networks,ACM Transactions on Sensor Networks,2005
2000,0093187,"Wade Trappe, Jie Song, Radha Poovendran, and K. J. Ray Liu",Key management and distribution for secure multimedia multicast,IEEE Transactions on Multimedia,2003
2000,0093187,Intae Kang and Radha Poovendran,Broadcast with heterogeneous node capability,IEEE Global Telecommunications Conference,2004
2000,0093187,Intae Kang and Radha Poovendran,A comparison of power-efficient broadcast routing algorithms,IEEE Global Telecommunications Conference,2003
2000,0093187,"Li, MY; Poovendran, R; Narayanan, S",Protecting patient privacy against unauthorized release of medical images in a group communication environment,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,2005
2000,0093187,Intae Kang and Radha Poovendran,On the lifetime extension of energy-efficient multihop broadcast networks,International Joint Conference on Neural Networks (IJCNN),2002
2000,0093187,Intae Kang and Radha Poovendran,S-GPBE: A Power-Efficient Broadcast Routing Algorithm Using Sectored Antenna,IASTED International Conference on Wireless and Optical Communications,2003
2000,0093187,Intae Kang and Radha Poovendran,Iterated local optimization for minimum energy broadcast,"International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks (WiOpt)",2005
2000,0093187,"Loukas Lazos, Srdjan Capkun, and Radha Poovendran",ROPE: Robust Position Estimation in Wireless Sensor Networks,International Conference on Information Processing in Sensor Networks (IPSN),2005
2000,0093187,"Mingyan Li, Sreeram Narayanan, and Radha Poovendran",Tracing Medical Images Using Multi-Band Watermarks,IEEE Annual International Conference of the Engineering in Medicine and Biology Society (EMBS),2004
2000,0093187,Intae Kang and Radha Poovendran,A novel power-efficient broadcast routing algorithm exploiting broadcast efficiency,IEEE Vehicular Technology Conference (VTC-Fall),2003
2000,0093187,Radha Poovendran and John Baras,An Information Theoretic Approach for Design and Analysis of Rooted-Tree-Based Multicast Key Management Schemes,IEEE Transactions on Information Theory,2001
2000,0093187,"Poovendran, R; Lazos, L",A graph theoretic framework for preventing the wormhole attack in wireless ad hoc networks,WIRELESS NETWORKS,2007
2000,0093187,Mingyan Li and Radha Poovendran,A Note on Threshold Schemes with Disenrollment,Annual Conference on Information Sciences and Systems (CISS),2003
2000,0093191,F. P. Donaldson and M. C. Nyman,"Sorption of 3,3'-Dichlorobenzidine and Benzidine to Lake Sediments. 1. Conceptualization and Development of a Multi-Parameter Sorption Model",Journal of Environmental Toxicology and Chemistry,2005
2000,0093191,"M. C. Nyman, J. Harden, L. F. Nies, and E. R. Blatchley III","Biodegradation of 3,3'-Dichlorobenzidine in Freshwater Lake 
Sediments",Environmental Engineering and Science,2004
2000,0093191,"A. L. N'Guessan, J. S. Levitt, and M. C. Nyman",Remediation of Beno[a]pyrene in Contaminated Sediments using Peroxy-Acid,Chemosphere,2004
2000,0093191,"M. C. Nyman, K. McCord, W. L. Wood, and E. R. Blatchley III","Transport Behavior of 3,3'-Dichlorobenzidine in Freshwater 
Estuary",Environmental Toxicology and Chemistry,2003
2000,0093191,"J. Harden, A. Jewel, F.P. Donaldson, and M. C. Nyman",Benzidine Transformation Processes in Natural Sediments,Environmental Toxicology and Chemistry,2006
2000,0093191,"M. C. Nyman, K. Haber, H. I. Kenttamaa, and E. R. Blatchley III","Photodechlorination of 3,3'-Dichlorobenzidine in Water",Environmental Toxicology and Chemistry,2002
2000,0093191,"A. L. N'Guessan, N. S. Alderman, K. O?Connor, A. Abdul Rahim, and M. C. Nyman",Optimization of the Peroxy-Acid Treatment of Selected PAHs in Sediments,the Journal of International Environment and Waste Management,2006
2000,0093191,S. Chen and M. C. Nyman,Sorption and Desorption Behavior of Benzidine in Different Solvent-Sediment Systems,Chemosphere,2007
2000,0093191,"A. L. N'Guessan, T. Carignan, and M. C. Nyman","Optimization of alfa-Methylnaphthalene and Benzo[a]pyrene in Sandy and Silty-Clay 
Sediments",Environmental Science and Technology,2004
2000,0093191,F. P. Donaldson and M. C. Nyman,Short Term Interactions of Aniline and Benzidine with Three Soils in Both Natural and Artificial Matrices,Chemosphere,2006
2000,0093215,W. Zhong and J. Garcia-Frias,LDPC Codes for Compression of Multi-Terminal Sources with Hidden Markov Correlation,IEEE Communications Letters,2003
2000,0093215,"S. Fu, H. Lou, X.-G. Xia, and J. Garcia-Frias",LDGM Coded Space-Time Trellis Codes from Differential Encoding,IEEE Communications Letters,2007
2000,0093215,J. Garcia-Frias,Decoding of Low-Density Parity Check Codes over Finite-State Binary Markov Channels,IEEE Transactions on Communications,2004
2000,0093215,"Gonzalez-Lopez, M; Vazquez-Araujo, FJ; Castedo, L; Garcia-Frias, J",Serially-concatenated low-density for transmission over AWGN generator matrix (SCLDGM) codes and Rayleigh fading channels,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,2007
2000,0093215,"R. Souza, J. Garcia-Frias, and B. Ferreira Uchoa-Filho",Turbo Equalization  for Unknown ISI Channels: A Semiblind Approach,IEEE Latin America,2004
2000,0093215,"F. Vazquez-Araujo, M. Gonzalez-Lopez, L. Castedo, and J. Garcia-Frias",Serially-Concatenated LDGM Codes for MIMO Channels,IEEE Transactions on Wireless Communications,2007
2000,0093215,J. Garcia-Frias and W. Zhong,Achieving Near-Shannon Performance by Iterative Decoding of Linear Codes with Low-Density Generator Matrix,IEEE Communications Letters,2003
2000,0093215,H. Lou and J. Garcia-Frias,Rate-Compatible Low-Density Generator Matrix Codes,IEEE Transactions on Communications,2008
2000,0093215,"Marsh, AG; Zeng, YJ; Garcia-Frias, J",The expansion of information in ecological systems: Emergence as a quantifiable state,ECOLOGICAL INFORMATICS,2006
2000,0093215,W. Zhu and J. Garcia-Frias,Stochastic Context-Free Grammars and Hidden Markov Models for Modeling of Bursty Channels,IEEE Transactions on Vehicular Technology,2004
2000,0093215,H. Lou and J. Garcia-Frias,Low-Density Generator Matrix Codes for Indoor and Markov Channels,IEEE Transactions on Wireless Communications,2007
2000,0093215,R. D. Souza and J. Garcia-Frias,Effect of the Shaping Filter in the Performance of Symbol-Sampled Receivers Over Unknown Continuous-Time Channels,Wireless Personal Communications,2007
2000,0093215,R. Souza and J. Garcia-Frias,Performance of Symbol-Sampled Receivers over Unknown Continuous-Time Rayleigh Channels,IEEE Transactions on Wireless Communications,2005
2000,0093215,"R. Souza, J. Garcia-Frias, and A. Haimovich",Semi-Blind EM Based Receivers for Space-Time Coded Modulation and Quasi-Static Frequency Selective Fading Channels,IEEE Transactions on Vehicular Technology,2006
2000,0093215,"R. D. Souza, J. Garcia-Frias, and R. da Rocha Lopes",Turbo Equalization for Block Fading MIMO Channels Using Random Signal Mapping,Computers and Electrical Engineering,2007
2000,0093217,"K. R. Patton and M. R. Geller,",Infrared catastrophe and tunneling into strongly correlated electron systems: Exact x-ray edge limit for the one-dimensional electron gas and two-dimensional Hall fluid,Physical Review B,2006
2000,0093217,"S.-X. Qu, M. R. Geller, and A. N. Cleland",Hot electrons in low-dimensional phonon systems,Physical Review B,2005
2000,0093217,L. S. Georgiev and  M. R. Geller,Aharonov--Bohm effect in the nonabelian quantum Hall fluid,Physical Review B,2006
2000,0093217,M. R. Geller,Local phonon density of states in an elastic substrate,Phys. Rev. B,2004
2000,0093217,L. S. Georgiev and M. R. Geller,Magnetic-moment oscillations in a quantum Hall ring,Phys. Rev. B,2004
2000,0093217,K. R. Patton and M. R. Geller,Thermal Transport through a Mesoscopic Weak Link,Phys. Rev. B,2001
2000,0093217,K. R. Patton and M. R. Geller,Phonons in a Nanoparticle Mechanically Coupled to a Substrate,Phys. Rev. B,2003
2000,0093217,C.-M. Chang and M. R. Geller,Mesoscopic phonon transmission through a nanowire-bulk contact,Phys. Rev. B,2005
2000,0093217,K. R. Patton and M. R. Geller,Infrared catastrophe and tunneling into strongly correlated electron systems: Beyond the x-ray edge limit},Physical Review B,2006
2000,0093217,K. R. Patton and M. R. Geller,Infrared catastrophe and tunneling into strongly correlated electron systems: Perturbative x-ray edge limit,Physical Review B,2005
2000,0093217,D. T. Simon and M. R. Geller,Electron-Phonon Dynamics in an Ensemble of Nearly Isolated Nanoparticles,Phys. Rev. B,2001
2000,0093217,E. J. Pritchett and M. R. Geller,Quantum memory for superconducting qubits,Physical Review A,2005
2000,0093217,S.-X. Qu and M. R. Geller,Mesoscopic electron and phonon transport through a curved wire,Phys. Rev. B,2004
2000,0093217,M. R. Geller,Instanton Method for the Electron Propagator,Physica E,2002
2000,0093217,K. R. Patton and M. R. Geller,Phonon Spectrum in a Nanoparticle Mechanically Coupled to a Substrate,J. Lumin.,2001
2000,0093217,A. N. Cleland and M. R. Geller,Superconducting qubit storage and entanglement with nanomechanical resonators,Phys. Rev. Lett.,2004
2000,0093217,"A. T. Sornborger, A. N. Cleland, and M. R. Geller","Superconducting phase qubit coupled to a nanomechanical resonator: Beyond the 
rotating-wave approximation",Phys. Rev. A,2004
2000,0093217,K. R. Patton and M. R. Geller,Mesoscopic Thermal Transport through a Weak Link,Physica B,2002
2000,0093217,"M. R. Geller, W. M. Dennis, V. A. Markel, K. R. Patton, D. T. Simon, and H. S. Yang",Theory of Electron-Phonon Dynamics in Insulating Nanoparticles,Physica B,2002
2000,0093217,"K. R. Patton, M. R. Geller, and M. P. Blencowe",Thermodynamic equivalence of certain ideal Bose and Fermi gases,Physica A,2005
2000,0093217,"C. W. Bettenhausen, W. C. Bowie, and M. R. Geller",Elasticity Theory Connection Rules for Epitaxial Interfaces,Phys. Rev. B,2003
2000,0093217,M. R. Geller and A. N. Cleland," Superconducting qubits coupled to nanoelectromechanical resonators: An architecture for 
solid-state quantum information processing",Phys. Rev. A,2005
2000,0093221,Peter Dinda,Exploiting Packet Header Redundancy for Zero Cost Dissemination of Dynamic Resource Information,"Proceedings of the 6th Workshop on Languages, Compilers, and Run-time Systems for Scalable Computers (LCR 2002)",2002
2000,0093221,"A. Mallik, B. Lin, G. Memik, P. Dinda, and R. Dick",User-Driven Frequency Scaling,Computer Architecture Letters,2006
2000,0093221,Peter Dinda and Brad Garcia and Hardy Leung,The Measured Network Traffic of Compiler-parallelized Programs,30th International Conference on Parallel Processing (ICPP 2001),2001
2000,0093221,Dong Lu and Peter Dinda,Virtualized Audio: A Highly Adaptive Interactive High Performance Computing Application,"Proceedings of the 6th Workshop on Languages, Compilers, and Run-time Systems for Scalable Computers (LCR 2002)",2002
2000,0093221,Peter Dinda,A Prediction-based Real-time Scheduling Advisor,"16th International Parallel and Distributed Processing Symposium (IPDPS 2002)
",2002
2000,0093221,"Robert Schweller, et al","Reverse Hashing for Change Detection on High-Speed Networks: Algorithms, Evaluation, and Applications",Proceedings of Infocom,2006
2000,0093221,"S. Jevtic, M. Kotowsky, R. Dick, P. Dinda, C. Dowding",Lucid Dreaming: Reliable Analog Event Detection for Energy-Constrained Applications,Proceedings of the International Conference on Information Processing in Sensor Networks (IPSN/SPOTS),2007
2000,0093221,"D. Lu, P. Dinda, Y. Qiao, H. Sheng",Effects and Implications of File Size/Service Time Correlation on Web Server Scheduling Policies,Proceedings of MASCOTS 2005,2005
